a,b
0.974487679,0.99998534
0.972371868,0.99515283
0.937340731,0.99980026
0.929045404,0.99572855
1,0.99997616
0.944405315,0.99916995
0.949330112,0.9997768
0.95191196,0.99262434
1,0.99999905
0.975258872,0.9904839
0.942111955,0.5506336
0.97740469,0.99992394
0.914071441,0.9393867
0.959341327,0.9981027
0.938544154,0.9970783
0.943962053,0.9984794
0.94959788,0.99833655
1,0.99999535
0.984923425,0.98706216
0.884688225,0.8560318
0.93582926,0.991735
1,0.99999595
0.963358585,0.98178667
0.903462136,0.99686855
1,0.9999994
0.943263496,0.99960405
0.964923824,0.99329466
1,0.9999981
1,0.9999988
0.925077089,0.9998048
0.976531834,0.999882
1,0.9999907
0.885719698,0.7526797
0.922963277,0.931431
0.892324029,0.98497295
0.985538787,0.99990153
0.940998379,0.99981207
1,0.9997675
1,0.99998057
0.867955752,0.71054417
0.949848836,0.99766564
0.962300068,0.99931204
0.971272612,0.99856657
0.955244857,0.9998105
0.954279717,0.99924767
0.988108501,0.9991524
0.970479167,0.99946624
1,0.99999166
1,0.99999344
0.979643328,0.99969125
1,0.9999863
0.998606156,0.99999726
0.934206943,0.9813704
1,0.999419
1,0.99999094
1,0.9999976
0.866589234,0.82248664
0.947197112,0.99725205
0.959701411,0.9988261
0.931102982,0.9998541
0.962424305,0.98969406
1,0.99999845
0.003680377,0.005157935
0.922743757,0.99852306
0.913266066,0.9957306
0.977432647,0.9978331
1,0.99992895
0.998405598,0.99951625
1,0.999783
0.951412219,0.99984944
0.941016951,0.9985274
0.946617334,0.9993492
0.905246096,0.99978286
0.906944862,0.99532795
1,0.9999963
0.936847682,0.9890893
1,0.9999956
1,0.99999547
0.970218874,0.9999558
0.962425324,0.99980646
0.958395091,0.9996406
1,0.9999455
0.955514227,0.9993591
0.94495258,0.9953052
1,0.9997627
0.960662194,0.99992156
0.956515427,0.9908336
0.89267253,0.90565956
0.961262986,0.99909496
0.952520514,0.99796534
0.958426394,0.99166226
1,0.99989676
1,0.99998546
1,0.9999728
0.956260661,0.99916935
0.966636199,0.9999654
0.887684104,0.9866247
0.952968523,0.99839646
1,0.99998677
0.986490461,0.99984086
1,0.9999906
0.934558841,0.9917064
0.913452023,0.99967754
1,0.99962497
0.901750236,0.9683995
0.969230371,0.9923099
1,0.999997
1,0.99989665
1,0.99995744
0.934434473,0.9994324
0.838041822,0.9628835
1,0.9999914
0.953469341,0.9977806
0.940517384,0.999811
0.929176882,0.9996635
0.932868784,0.9923458
0.949716973,0.9989542
0.956586319,0.9946406
0.913135476,0.9430887
0.975045963,0.9976459
0.001365905,0.002458229
1,0.99999654
1,0.9995943
0.915091023,0.9988281
0.944917594,0.995713
0.991370859,0.9999131
0.914965489,0.87486345
7.91E-05,0.001559377
1,0.99995327
0.94774999,0.99966466
1,0.99986875
0.959815132,0.99618953
1,0.9999709
0.974205605,0.9992061
0.968693647,0.9956546
1,0.99999726
1,0.99975735
1,0.9997695
0.970233485,0.99960417
1,0.9999827
0.82048402,0.44113913
0.935621627,0.9973622
0.973121885,0.99998724
0.943976303,0.99680954
1,0.99986887
1,0.9984549
0.881295846,0.9266686
0.942297973,0.9969699
1,0.9999895
0.968441939,0.9998505
0.936656906,0.9969125
0.911030344,0.9764593
1,0.9999981
0.938782353,0.99453074
1,0.99999154
0.935726291,0.97103924
0.884945343,0.7125299
0.942199859,0.98788327
0.956323404,0.986489
0.901222957,0.9703354
0.94697875,0.9994253
0.914744598,0.99101603
1,0.99995244
0.985284273,0.99844617
0.896864182,0.9749223
1,0.9999709
0.955867658,0.9937616
1,0.99992216
1,0.9999932
1,0.9999976
0.975712149,0.9993931
0.975788391,0.99720615
0.866266425,0.9907323
0.896064951,0.9899587
1,0.9999919
0.934566304,0.9631509
1,0.9999999
0.981303858,0.9997764
0.935752472,0.98851544
1,0.9999908
0.936561095,0.9986298
0.953153789,0.99890673
1,0.999998
1,0.9998229
0.984095785,0.99990785
1,0.99999714
0.9694798,0.99330384
1,0.9999895
0.884099539,0.98946416
0.919021591,0.9967661
1,0.99987614
1,0.9999542
0.991167261,0.99999523
1,0.99997973
0.93553607,0.9174917
0.00159393,0.000318392
0.964078754,0.9636279
0.961904761,0.9999896
1,0.99981207
0.874944439,0.93479633
1,0.99999547
0.921131575,0.9975756
0.960389638,0.99914026
1,0.9999963
1,0.999918
0.978611298,0.9951309
0.930566601,0.9974704
0.925266574,0.9992274
0.92829,0.99315685
0.917578093,0.9993272
0.961453443,0.9994093
0.957133597,0.99045384
0.955321263,0.9908249
0.969035272,0.99989617
0.96405031,0.9996076
0.955129318,0.99677736
1,0.9999968
0.964375005,0.9989436
0.918539799,0.9329055
0.964471442,0.9999274
0.932104074,0.9986243
1,0.9999827
1,0.99999034
1,0.9999958
1,0.99997854
1,0.99999774
1,0.99999833
0.968529169,0.99918956
0.909922081,0.97820175
1,0.9999924
0.951251106,0.99867475
1,0.9999844
0.983087466,0.99974567
1,0.9999348
0.939629019,0.99928766
0.96703532,0.9992373
1,0.9999807
0.886700328,0.88672805
0.929813778,0.9980184
1,0.999998
0.921181818,0.99253464
0.944108262,0.9959
1,0.99998975
1,0.9999578
0.975974225,0.99982303
0.943197674,0.9994816
1,0.99999964
0.897310879,0.9772195
1,0.9999956
1,0.9995048
0.858594096,0.83834994
0.961615265,0.99987113
1,0.999881
0.963810598,0.99941146
0.9446252,0.99997103
0.946317328,0.9951159
0.971959307,0.99987984
0.947591421,0.9932741
1,0.99981815
0.922136831,0.9613379
0.910567193,0.9865339
0.938364088,0.99993205
1,0.999987
0.980049627,0.9992557
0.923249554,0.9886751
0.964706039,0.96427053
0.915329426,0.997771
0.919260688,0.99792516
0.969221025,0.99878854
1,0.9999939
0.911476817,0.97804385
1,0.99946696
0.941427278,0.9730302
0.97110492,0.9997106
1,0.9999975
0.949689121,0.99348843
1,0.999984
0.975830192,0.999995
0.961981162,0.9999627
1,0.99997103
0.968663419,0.9828334
0.964220186,0.9999106
0.91608382,0.99806064
0.932727829,0.9932138
1,0.999863
0.956289075,0.9995229
0.873728818,0.8287822
0.935600752,0.9996699
0.912966468,0.88343775
0.956743171,0.99909174
1,0.9998723
0.860199846,0.94120723
1,0.99999774
0.96258912,0.99798596
0.986130982,0.99625874
0.957374958,0.99779356
1,0.9999025
0.923597505,0.9999546
0.893990809,0.817557
0.911440557,0.9982589
0.849275546,0.42201695
0.957787112,0.9990478
0.972431227,0.999879
1,0.9999989
0.910275275,0.9966568
1,0.99977237
0.961527781,0.99569595
0.955773519,0.9974527
1,0.9999957
0.763453091,0.4398981
1,0.9996258
1,0.9999933
0.886156413,0.89693636
0.935956808,0.9981122
0.917226192,0.9680706
0.916981324,0.8453549
0.956484664,0.99621826
0.973617934,0.99841356
0.968790292,0.998809
1,0.9999989
0.939743841,0.99989176
0.975669639,0.99891865
0.815422451,0.97242016
0.972589796,0.9974897
0.953492856,0.9991479
1,0.999998
0.985764309,0.99831784
0.97937244,0.9996569
0.903426609,0.99909186
0.98890407,0.99993885
0.94003018,0.770151
1,0.9999937
0.963445686,0.99991095
0.87703522,0.9224635
1,0.9999609
0.000442034,0.000266866
1,0.99981457
1,0.9999218
1,0.999984
1,0.99998045
0.927022611,0.9951807
0.985842604,0.99790764
0.925971464,0.9933391
0.943248768,0.99968624
0.953838204,0.976443
1,0.99946636
0.950812854,0.99957377
1,0.99998343
0.93339536,0.99971634
0.965346308,0.99984765
0.944283358,0.99956185
0.00445963,0.000905689
0.952255164,0.9521626
1,0.99998677
1,0.9999777
0.947878912,0.9983966
1,0.9999895
1,0.9999826
0.962409576,0.998355
0.937602287,0.99952495
1,0.9987305
1,0.9999957
1,0.9999931
1,0.9999989
0.98495007,0.99837637
0.980179505,0.9998099
0.946593428,0.99973065
0.928978446,0.9625629
0.976385866,0.9930326
0.009143372,0.000222508
0.960580466,0.9997029
0.877236542,0.79366267
0.977530121,0.99667764
0.004189975,0.000699357
0.95575297,0.98956805
0.85919378,0.9811959
0.970956701,0.99855775
0.957281611,0.9978744
0.976486761,0.99960965
0.917568889,0.9968027
0.954523737,0.9997646
0.970808423,0.9920831
0.94075321,0.979856
0.971000267,0.96698284
0.932732494,0.99987245
0.965838992,0.9998437
0.938864233,0.97943395
0.001610932,0.032910664
0.970078324,0.99997544
0.983664807,0.9999716
0.863523611,0.9860799
1,0.99985814
1,0.99999285
0.807107701,0.86625004
0.952699972,0.99941945
0.976125281,0.99596655
1,0.9999993
0.945888135,0.9998895
1,0.99999857
0.954194433,0.9994474
0.98636859,0.99868816
0.963701556,0.999708
1,0.99996877
0.929622163,0.99480104
1,0.99996257
0.907125081,0.9978345
0.894231421,0.9954188
0.929188552,0.38699463
1,0.999982
0.885248683,0.9564072
0.980550655,0.99434966
0.996838477,0.9977876
0.983537272,0.99993825
0.002317388,0.002404579
0.953867245,0.7012988
0.961265232,0.99811184
1,0.9999988
0.993729008,0.9996178
0.951423099,0.9906212
0.926642002,0.99896514
0.926788809,0.9604895
0.948471373,0.9827335
1,0.9999832
0.941156136,0.997888
1,0.99999607
0.943413818,0.9975561
0.890174633,0.9963845
0.918091408,0.9835897
0.847508445,0.53431004
0.950575518,0.99864966
0.963424349,0.99901485
0.940388046,0.9969927
1,0.99997795
1,0.99989355
0.92064569,0.9999393
1,0.99996984
0.871265179,0.98289055
0.962880027,0.99533385
0.920343793,0.97230005
0.923240486,0.9768091
0.968585641,0.9994517
1,0.99998057
0.96700405,0.9997211
0.96047741,0.99465007
0.965120205,0.99157727
1,0.9998965
0.975126792,0.99971884
0.973101691,0.9988557
1,0.99999154
1,0.9999709
0.879233908,0.99117696
0.986204422,0.999196
0.919501967,0.99633324
0.977479735,0.99118316
1,0.99997866
1,0.99996674
0.966182268,0.99907863
0.966000498,0.99827445
1,0.99999714
0.971650816,0.99984145
1,0.9999336
0.971713255,0.99879223
0.923381183,0.99357045
1,0.9999869
0.929942248,0.9905027
0.936140361,0.9956891
0.955554978,0.99912924
1,0.99998045
1,0.99999976
1,0.99999034
1,0.9999956
1,0.9999857
1,0.9999647
0.967965509,0.982774
0.96546676,0.99997866
0.970863499,0.9976743
1,0.99998105
0.972401982,0.9992906
1,0.9999765
0.93173557,0.9757901
0.989040474,0.99993634
0.94324601,0.99983954
0.920851702,0.99942327
1,0.9999938
1,0.9999932
1,0.99997246
1,0.9999994
0.939039176,0.9487257
0.85510802,0.88147473
0.98512942,0.9998585
1,0.9999654
0.958771753,0.9879226
1,0.99997354
1,0.9998779
0.95993406,0.99971133
0.952533064,0.9995105
0.967227608,0.99634165
1,0.9999926
0.96236049,0.9998847
0.926883837,0.9537306
0.96688371,0.9999107
0.979826234,0.99994206
0.947511505,0.9994991
0.844837537,0.96428674
0.931877437,0.99979335
0.956762829,0.9907488
0.961239054,0.99661875
1,0.9999739
0.887633128,0.9939541
1,0.99998546
0.88436854,0.9436444
0.962492299,0.9978325
0.938670492,0.9959668
0.925030006,0.99584806
0.963743628,0.90124786
0.971699508,0.9977411
0.938468241,0.48256272
0.924455807,0.9865643
1,0.99999213
0.930638121,0.99363303
0.938152761,0.99684215
0.935922734,0.9143873
1,0.99992085
0.943190174,0.99732167
0.894294048,0.9911349
0.91864995,0.99813133
1,0.9999639
0.961918549,0.9998165
0.974762022,0.999772
0.962944075,0.94987476
0.966790271,0.99970216
0.967020003,0.957583
1,0.9999647
0.958163647,0.99959224
0.901016448,0.99658906
0.911374319,0.890922
0.955428364,0.9959306
1,0.9999715
0.983518967,0.9995459
0.933700139,0.9967423
0.950766428,0.999918
0.940056591,0.99993885
1,0.9999995
1,0.99999905
0.95497505,0.994414
0.980656977,0.99974483
0.91591043,0.99181455
0.853212919,0.9980159
0.891325563,0.99134165
0.97843672,0.9996718
0.971185994,0.99940324
0.958993223,0.9926812
1,0.9999976
0.961822089,0.999127
9.85E-05,0.000188135
1,0.9999989
0.966625211,0.9997881
1,0.99998415
0.938707904,0.99981135
1,0.99999833
0.85063127,0.9409317
0.966157774,0.9991211
1,0.99884474
0.949118407,0.99866056
0.975931877,0.9999912
0.939435956,0.9983506
0.917116042,0.99687564
0.000343874,0.001391427
0.943151939,0.9972389
0.960968197,0.9999095
0.863271984,0.99402183
0.970769906,0.9999664
0.003746891,8.51E-05
0.97596415,0.9998908
0.829190389,0.945532
0.905653661,0.988898
1,0.9999888
0.933050525,0.9952113
0.964092235,0.99997985
0.882446137,0.9902698
0.955321646,0.99017227
0.939549839,0.9932306
0.908224232,0.99977237
0.94999049,0.9999186
1,0.9999857
1,0.9999951
0.964842236,0.99848384
0.972132132,0.9999021
1,0.99998736
1,0.9999895
0.971794896,0.99903214
1,0.9999925
0.937947261,0.99757296
1,0.9999901
1,0.99950373
0.941069491,0.9926755
0.924783052,0.99856025
1,0.9999994
0.829683962,0.9651604
1,0.9999988
0.960758089,0.99811125
1,0.999998
0.921646237,0.9971666
1,0.9999862
1,0.9999958
0.853088907,0.39098558
0.885125749,0.9980236
0.988608918,0.9994979
0.989379541,0.9999802
0.939528288,0.9558739
0.972644156,0.99725276
0.973210994,0.9968466
1,0.99999356
1,0.999841
0.935014467,0.997175
0.878450974,0.8304289
1,0.9999616
0.91980241,0.9977982
0.948856928,0.99982697
0.952746016,0.99992037
0.955923249,0.994208
0.88797355,0.9614975
0.945861186,0.99800295
0.964142891,0.99969196
0.949873092,0.99466336
0.949730469,0.96897775
0.955673018,0.9971738
0.949549349,0.98939836
0.950624009,0.99576074
0.956541785,0.9820353
1,0.99997365
0.962612932,0.9987356
0.92823264,0.9976794
1,0.9999974
0.886715954,0.9818392
0.964534338,0.81674707
0.913481118,0.99972624
0.970830168,0.9997589
0.95174834,0.99761814
1,0.9999987
0.960323151,0.99757034
0.874929646,0.9184447
0.955217587,0.9886594
0.93401675,0.9961202
1,0.99999833
0.862339454,0.9623835
1,0.99999535
0.913850338,0.9918251
0.926241287,0.99512947
1,0.9999162
0.984043769,0.9999324
0.901588243,0.9679262
1,0.99998844
0.898443186,0.99528027
0.946935083,0.9992182
1,0.99995255
0.927659494,0.9862773
0.935687909,0.9951984
0.975640817,0.9980756
0.950806571,0.99842215
1,0.9971511
1,0.9999875
1,0.9999918
1,0.9998894
0.975798218,0.99859375
0.87732473,0.9982174
0.875101604,0.9667786
0.943697629,0.99104345
0.920274097,0.9699165
0.954334133,0.9981651
0.968454956,0.99933416
0.923313894,0.99884254
0.968695495,0.9999825
1,0.9998293
1,0.99999774
0.957539663,0.9875903
1,0.999998
0.917279651,0.97986346
0.969190281,0.9996039
0.940530049,0.99551755
0.946192515,0.9921335
0.899278081,0.871786
1,0.9999101
0.988905493,0.97903275
0.001605553,0.006527613
1,0.99999976
0.899468325,0.9902748
0.949121905,0.91493726
1,0.99998474
1,0.9999989
1,0.99999964
0.89723519,0.63374335
1,0.9999918
0.931919366,0.9972047
0.969232501,0.99898046
1,0.99998164
1,0.99997497
0.901707922,0.9850107
0.910478806,0.9928197
1,0.99999905
0.911537209,0.99813217
0.957485602,0.99958223
1,0.9999931
1,0.9998048
0.983681627,0.9996057
0.950929015,0.99860257
0.946041541,0.99674773
0.940013847,0.9932493
0.924277511,0.9928094
0.939513793,0.99647504
0.8987623,0.99865377
0.945107333,0.99949825
1,0.9998863
0.970124216,0.9982047
1,0.99999475
0.960327273,0.9997892
0.881090962,0.8455751
0.930772008,0.99924433
1,0.9998851
0.936174422,0.9788821
0.941583211,0.95564544
0.965619994,0.998741
0.964355305,0.9990177
0.863769926,0.6269745
0.935849614,0.9701657
0.970933925,0.9999001
0.926149242,0.99093914
1,0.9999248
0.925198518,0.96600235
0.935544088,0.993042
0.931122343,0.9947154
1,0.9999814
0.958513844,0.9999225
0.991493787,0.99980134
0.945306248,0.9975782
0.988685317,0.9974245
0.933418642,0.99318486
1,0.99999046
0.88447489,0.57726043
0.953265311,0.99977416
0.958593791,0.9945445
0.978194583,0.9993224
1,0.99999666
1,0.9999993
0.928329152,0.98556596
1,0.99996066
0.976695339,0.9989134
0.952014511,0.99475455
1,0.9999827
0.969876864,0.9999677
0.937609905,0.88739115
0.983436384,0.9998658
0.971540564,0.99999154
0.944814022,0.9967924
0.919739049,0.9976476
1,0.9999825
1,0.99997985
0.925927991,0.98133653
0.94935886,0.9866637
1,0.99999905
0.965496983,0.91897434
0.96968578,0.99990666
0.990014321,0.9998629
0.986081959,0.9998491
1,0.9999981
0.906506736,0.9259711
0.957840304,0.9887233
0.921993344,0.9996575
0.926658508,0.98563725
1,0.99997294
0.938094136,0.99966896
0.932915442,0.9960223
0.936920181,0.9950264
1,0.99999976
0.953885735,0.9993735
1,0.9999963
1,0.9999839
0.798037839,0.8610622
0.965969372,0.99996674
1,0.9999951
0.954271336,0.9999678
1,0.99999833
0.921530983,0.98372525
1,0.9999976
0.957100524,0.99919313
1,0.9999865
1,0.99995124
0.981125158,0.99947625
0.939428408,0.9451682
0.956838404,0.99999297
1,0.99998677
0.961773808,0.9949065
0.91473837,0.99321
1,0.9999802
0.935886355,0.9944488
0.967282067,0.99997294
0.920888962,0.9968892
0.917929704,0.99705935
1,0.9999765
1,0.9999988
1,0.99999976
1,0.9998047
1,0.9999875
0.975692424,0.9918498
1,0.9993131
0.931573608,0.4368445
0.937306341,0.9986518
0.916928465,0.82121444
1,0.9999759
1,0.9999715
1,0.9999473
1,0.9999974
0.973516267,0.9993284
1,0.99998116
0.945114252,0.9992199
1,0.9999975
0.959117815,0.999992
0.937529763,0.99600726
0.963391188,0.99950814
0.977301893,0.997133
1,0.99999654
0.949770997,0.9973047
0.945775348,0.8485751
1,0.999342
1,0.999964
0.981724125,0.9999882
0.861810893,0.99876606
0.931009628,0.9986425
1,0.99989355
0.001527388,0.001425855
1,0.99999535
0.908318056,0.9104547
1,0.9999857
0.961180264,0.9985331
1,0.9999968
1,0.99994814
0.928701512,0.84671426
1,0.999997
1,0.99999285
0.960799116,0.9995449
1,0.99999845
0.880368423,0.9966364
0.894726657,0.998209
1,0.9999925
0.934879022,0.99917525
1,0.999941
0.936854438,0.9393888
0.962464743,0.99976116
0.951966796,0.9942331
0.892754385,0.9994209
0.95845658,0.99976367
0.955342796,0.99885046
0.933497689,0.9994822
0.000232143,0.002628353
1,0.9999615
0.00250956,1.60E-05
1,0.9999994
1,0.9999989
0.970107187,0.9992526
0.972443259,0.99971503
0.968870589,0.9998981
0.967389084,0.9705161
0.923318314,0.99416006
1,0.99996984
1,0.99999774
0.987894925,0.99856
1,0.99999917
0.974995804,0.9995834
0.900868365,0.9873375
0.737873282,0.68547916
0.904432154,0.844857
0.954716139,0.9987583
0.941673146,0.99866736
1,0.99988437
0.924164971,0.6350778
0.87368429,0.16592854
1,0.99998045
0.931599003,0.9907804
0.926938066,0.96793145
0.882842231,0.11849129
1,0.9999672
0.956212229,0.99983025
1,0.99999917
0.958902375,0.9914808
1,0.99997175
0.900136673,0.9867872
0.91167195,0.9976786
0.855245308,0.46220955
1,0.99988186
0.969221495,0.99969137
0.94414546,0.9977443
0.938907782,0.9998354
1,0.9998466
1,0.9999999
0.914543249,0.95432156
1,0.9999938
0.953327459,0.97779286
1,0.9999994
0.95122444,0.9975668
0.94404364,0.9814073
0.976290164,0.9999974
0.926405524,0.98911285
1,0.9999988
1,0.99991524
0.931145008,0.9989172
0.912818523,0.99032193
0.953557498,0.9989502
0.956769705,0.997417
1,0.9999931
0.941487837,0.9905958
0.951740844,0.9992847
0.87985404,0.81455576
0.963183953,0.9983335
1,0.99999523
0.93023966,0.98805654
0.957038502,0.9980422
0.912042458,0.98093975
0.973919205,0.9985103
1,0.9999944
1,0.99999857
0.920678126,0.999332
1,0.9999825
0.968527637,0.9983071
0.918923032,0.92518467
0.922487241,0.9829646
1,0.99972683
0.960728104,0.9994159
0.97029687,0.98734945
0.955856168,0.9844372
0.956168976,0.99641454
0.961786843,0.9939611
0.928029576,0.984938
0.958934489,0.95956266
1,0.99995315
1,0.99999917
0.991317735,0.9996253
0.93797909,0.97160226
0.937439748,0.9994367
0.967986213,0.9995066
1,0.99999857
0.954904162,0.99822646
1,0.99999356
0.944907703,0.9999455
0.87986496,0.7196111
0.875857859,0.99375606
1,0.9999994
0.954796901,0.99981993
1,0.9947477
1,0.9998685
1,0.9999908
1,0.9999919
1,0.9999603
0.945988897,0.9998858
1,0.9999938
1,0.99999297
1,0.99942964
0.937469034,0.9996506
0.827139053,0.47383338
0.980805669,0.9881615
0.834620318,0.9553665
0.902356348,0.993381
0.939359332,0.9880015
0.000853661,0.002426483
1,0.99999905
0.933062812,0.99120843
0.956359694,0.99989474
1,0.99992466
0.943379373,0.99884427
0.960790306,0.83329666
0.935118815,0.9997311
0.874024041,0.99259627
0.928338468,0.9808446
0.970618685,0.99645895
1,0.99999845
1,0.9999981
0.979206993,0.9962368
0.91128961,0.9968395
0.943829016,0.99992764
1,0.9999933
0.963514739,0.99996746
0.934794735,0.9992478
1,0.99999964
0.942016042,0.997544
0.808202279,0.9990231
0.962340742,0.99727947
0.956563122,0.9998745
1,0.99999917
1,0.9999875
0.985059325,0.999969
1,0.99999785
0.875074929,0.9226607
0.783787845,0.99590814
0.963951014,0.9975999
1,0.99999404
0.931846239,0.99735
0.904998033,0.9997478
1,0.99996424
1,0.99999297
1,0.99991775
0.919973227,0.99954754
1,0.9999908
0.935510401,0.9990876
0.952820342,0.9999845
0.95205744,0.9961414
1,0.9993086
1,0.9999988
1,0.9999981
0.985916249,0.999734
0.954912826,0.99851114
0.948664703,0.99148226
0.958842913,0.9941451
1,0.9999573
0.988250537,0.99920183
0.943074513,0.9985696
1,0.9999876
0.952928137,0.99739325
0.842773912,0.9476809
0.978916446,0.9997888
0.937092326,0.99918777
1,0.9999995
0.957399769,0.97030085
0.922868829,0.9965874
1,0.99999285
0.878529732,0.9987546
1,0.9999397
0.986528674,0.9944406
0.884247435,0.9087594
0.941898302,0.99781585
0.951264466,0.99913687
0.969111595,0.9989465
0.98017589,0.9991008
0.954051666,0.9969741
0.947670511,0.99968576
0.962621603,0.9996191
0.981827071,0.9995635
1,0.9999975
0.950778135,0.9995247
0.960657583,0.994696
0.867622492,0.8511235
0.946113947,0.9836986
