Id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,Y
20351,34579,1,1.77,118300,2,0,117961,130134,1,0,1,2,118454,1,770,118437,118453,1,118451,1,1,1,15,1,1
20352,3263,1,10.62,122974,1,0,122880,159929,1,0,1,15,120099,1,1930,122870,270488,1,120097,1,1,1,8,1,1
20356,18071,1,10.62,118041,1,0,117902,280788,1,2,1,13,119082,0,5580,118556,292795,1,280788,1,1,1,31,1,0
20357,38737,1,1.77,118413,1,0,117961,117906,1,4,1,1,118322,0,19642,118481,290919,1,118321,1,1,1,1,1,0
20360,92250,1,3.54,118327,1,0,117961,311441,1,1,1,1,118892,1,27104,118507,118398,1,118890,1,1,1,3,1,1
20361,79978,1,1.77,118300,1,0,117961,240983,1,0,1,1,118322,1,5652,28618,290919,1,118321,1,1,1,1,1,1
20365,28148,1,3.54,118052,1,0,117961,121873,1,0,1,1,118786,1,50019,120096,290919,1,118784,1,1,1,1,1,1
20368,15360,2,1.77,118300,1,0,117961,150273,1,0,1,1,122024,1,85475,123472,119221,1,122022,1,1,1,13,1,1
20385,43741,1,3.54,118343,1,0,117961,310997,1,0,1,4,120008,1,4950,119598,118424,1,120006,1,1,1,50,1,1
20386,42030,1,1.77,118386,1,0,117961,195224,1,4,2,1,117908,1,71391,118522,290919,1,117905,1,1,1,1,1,1
20388,6724,1,1.77,119091,1,0,119062,123666,1,2,1,3,123410,1,49674,6725,6725,1,123408,1,1,1,1,3,1
20390,75638,1,1.77,118386,1,0,117961,124874,1,0,1,1,118786,0,17617,119214,290919,1,118784,1,1,1,10,1,0
20391,84069,1,214.17,118413,1,0,117961,118785,1,0,1,1,118786,1,154,121639,290919,1,118784,1,1,1,3,1,1
20394,28082,1,7.08,118327,1,1,117961,311441,1,2,1,1,120649,1,21859,118507,118398,1,120647,1,1,1,1,1,1
20409,27773,1,8.85,117954,1,0,5110,125539,1,2,1,1,130858,1,7424,122672,308574,1,130857,1,1,1,3,1,1
20410,19988,1,1.77,118327,1,0,117961,127778,1,8,1,1,118865,1,27104,118507,118398,1,118863,1,1,1,1,1,1
20411,79439,1,1.77,121006,1,0,121005,141723,1,0,1,1,117948,1,51753,117945,292795,1,117946,1,1,1,2,1,1
20412,6724,1,1.77,117969,1,0,117961,311590,1,6,1,7,123410,1,22518,6725,6725,2,123408,1,1,1,8,1,1
20413,17277,1,3.54,121013,1,0,120864,288609,1,1,1,1,120346,1,6267,124266,118424,1,120344,1,1,1,6,1,1
20415,30563,1,1.77,118300,1,0,117961,117906,1,1,1,2,117908,1,2594,120410,290919,1,117905,1,1,1,27,1,1
20416,18071,1,1.77,118574,1,0,118573,127423,1,0,1,1,119082,1,15530,117945,292795,1,280788,1,1,1,2,1,1
20417,20206,1,1.77,117962,1,0,117961,306404,1,1,1,12,118332,1,43994,118791,118331,1,307024,1,1,1,5,1,1
20419,26436,1,1.77,118580,1,0,118212,267952,1,0,1,1,118570,1,33774,117895,19721,1,118568,1,1,1,1,1,1
20423,38720,1,1.77,118888,1,0,118887,117906,1,0,1,1,118322,1,814,123719,290919,1,118321,1,1,2,68,1,1
20424,79934,1,3.54,118052,1,0,117961,300044,1,0,1,1,118399,1,21867,123144,118398,2,118396,1,1,1,1,1,1
20425,101851,1,5.31,118413,1,6,117961,240983,1,1,1,1,118786,1,197,118414,290919,1,118784,1,1,1,6,1,1
20434,77945,1,1.77,117981,1,1,117980,118247,1,1,1,2,117973,1,57212,118246,117887,1,179731,1,1,1,2,1,1
20441,80472,1,15.93,118343,1,0,117961,270976,1,0,1,1,118454,0,20169,118660,118453,1,118451,1,1,1,1,1,0
20444,1021,1,3.54,118327,1,0,117961,240983,1,0,1,1,118322,1,16557,120318,290919,1,118321,1,1,1,982,1,1
20447,34982,1,1.77,118386,1,0,117961,269406,1,0,1,2,118399,1,5249,123144,118398,1,118396,1,1,1,14,1,1
20454,28935,1,8.85,118026,1,0,91261,117906,1,5,1,1,117908,1,8368,118202,290919,1,117905,1,1,1,4,1,1
20458,34430,1,15.93,118052,1,0,117961,117906,1,0,1,2,117908,1,54618,118821,290919,1,117905,1,1,1,2,1,1
20469,33933,1,3.54,118225,2,0,117961,117906,1,1,1,1,118322,1,17713,120663,290919,2,118321,1,1,1,15,1,1
20471,916,1,1.77,118300,1,1,117961,128942,1,0,1,1,121471,1,7615,120059,118424,1,121469,1,1,1,4,1,1
20473,78918,1,1.77,118386,1,0,117961,118054,1,0,1,2,118055,1,8150,119954,117887,1,118054,1,1,1,82,1,1
20477,74470,1,1.77,119091,1,0,119062,311485,1,8,1,3,117908,1,77941,119362,290919,1,117905,1,1,1,1,1,1
20479,6976,1,3.54,118225,1,0,117961,117906,1,4,1,10,117908,1,3838,119924,290919,1,117905,1,1,1,10,1,1
20481,43172,1,1.77,118386,1,0,117961,117906,1,1,1,3,118322,1,1249,118910,290919,1,118321,1,1,1,1,1,1
20485,19988,1,5.31,118327,1,0,117961,128634,4,0,1,4,121529,1,1728,118507,118398,1,121527,1,1,1,80,1,1
20486,20217,1,1.77,119281,1,0,119280,193644,1,3,1,7,126685,0,51733,117945,292795,1,126684,1,1,1,1,1,0
20488,73965,1,1.77,118327,1,0,117961,117906,1,0,1,3,117908,1,50952,118929,290919,1,117905,1,1,1,36,1,1
20490,76798,1,8.85,118300,1,0,117961,164026,1,7,1,1,118779,1,2518,19772,308574,1,118777,1,1,1,1,1,1
20492,28493,1,8.85,118603,1,0,118602,125652,1,16,1,2,118570,1,25396,118008,19721,1,118568,1,1,2,5,1,1
20496,45609,1,1.77,118007,1,0,118006,117897,1,0,1,1,117900,1,14136,118008,19721,1,117899,1,1,1,1,1,1
20500,45901,1,74.34,118225,1,0,117961,117906,1,2,1,1,117908,1,6201,120663,290919,1,117905,1,1,1,1,1,1
20502,27754,1,1.77,118007,1,0,118006,117897,1,253,1,1,117880,1,19881,117941,19721,1,117879,1,1,1,3,1,1
20504,81354,1,7.08,118386,1,0,117961,172635,1,0,1,1,117908,1,7660,119954,290919,1,117905,1,1,1,4,1,1
20505,25303,1,1.77,118386,1,0,117961,126309,1,0,1,1,118454,1,18213,125016,118453,1,118451,1,1,1,3,1,1
20508,17307,1,1.77,118343,1,0,117961,132799,1,1,2,1,118539,1,3883,119987,308574,1,118536,1,1,1,1,1,1
20511,75833,1,1.77,119070,1,0,118752,118806,1,0,1,1,118276,1,7761,119121,292795,1,118274,1,1,2,1,1,1
20515,15883,1,1.77,118386,1,0,117961,127922,1,0,1,2,120692,1,21280,120361,290919,1,120690,1,1,1,31,1,1
20517,1019,2,3.54,118213,1,0,118212,277693,1,0,1,1,123047,1,52127,120356,120518,1,123045,1,1,1,1,1,1
20521,23464,1,1.77,118300,1,0,117961,219829,1,3,1,1,119929,1,52314,118301,118331,1,119928,1,1,2,1,1,1
20528,33110,1,1.77,118225,1,0,117961,117906,1,4,1,78,117908,1,4642,120551,290919,1,117905,1,1,1,1,1,1
20533,40701,1,1.77,118327,1,0,117961,123881,1,1,1,1,118644,1,32457,118320,118643,1,118641,1,1,1,13,1,1
20534,80654,1,12.39,118026,1,0,91261,137673,1,0,1,1,128424,1,70078,118063,118453,1,128422,1,1,1,7,1,1
20536,32269,1,3.54,118052,1,0,117961,301475,1,0,1,1,118899,1,18236,120304,118331,3,122297,1,1,1,16,1,1
20547,42092,1,1.77,118300,1,0,117961,267223,1,0,1,20,120346,1,16967,125872,118424,1,120344,1,1,2,743,1,1
20548,80899,1,1.77,118300,1,0,117961,117906,1,4,1,3,118322,1,85475,120410,290919,1,118321,1,1,1,1,1,1
20551,2608,1,3.54,118327,1,0,117961,240983,1,0,1,1,117908,1,26320,118391,290919,1,117905,1,1,1,2,1,1
20552,16063,1,1.77,118300,2,0,117961,117906,1,0,1,1,118786,1,820,123719,290919,1,118784,1,1,1,2,1,1
20555,42005,1,1.77,119597,1,0,119596,118294,1,0,1,3,118296,1,49506,118660,118295,1,118293,1,1,1,2,1,1
20564,73585,1,12.39,121786,1,0,121785,156948,1,3309,1,1,117908,1,60121,142145,290919,1,117905,1,1,1,70,1,1
20565,390,1,3.54,118124,1,0,117926,129105,1,1,1,1,118570,1,27461,117941,19721,1,118568,1,1,1,1,1,1
20566,90392,1,1.77,118225,1,0,117961,117906,1,1,1,2,117908,1,4549,120050,290919,1,117905,1,1,1,1,1,1
20567,33641,1,1.77,118080,1,0,118079,184148,1,0,1,1,117880,1,50193,117878,19721,1,117879,2,1,1,3,1,1
20569,25273,1,1.77,118052,1,0,117961,117906,1,0,1,1,118279,1,55556,118979,290919,1,118278,2,1,1,1,1,1
20574,43876,1,3.54,118080,1,0,118079,304519,1,0,1,1,117880,1,50563,117878,19721,1,117879,1,1,1,3,1,1
20576,40437,2,5.31,118052,1,0,117961,240983,1,0,1,2,117908,1,18450,118821,290919,1,117905,1,1,1,32,1,1
20578,78192,1,1.77,118343,1,0,117961,117906,1,0,1,1,118279,1,4639,118856,290919,1,118278,2,1,1,57,1,1
20586,37382,1,17.7,118052,1,0,117961,142545,1,0,1,1,120499,1,4475,120356,118424,1,120497,1,1,1,7,1,1
20590,32269,1,1.77,118052,1,0,117961,240983,1,40,1,2,118322,1,50736,118821,290919,1,118321,1,1,1,2,1,1
20594,75077,1,1.77,118316,1,0,118315,175082,1,10,1,1,118468,1,92216,120764,118467,1,118465,1,1,1,2,1,1
20595,933,1,1.77,118300,1,0,117961,120316,1,1,1,2,118687,1,14857,121176,308574,1,118685,1,1,1,6,1,1
20597,20363,1,1.77,118300,1,0,117961,118443,1,0,1,1,118055,1,132087,118301,117887,1,118054,1,1,1,2,1,1
20599,80764,1,1.77,118446,1,0,117961,117906,1,7,3,2,118322,1,14928,120317,290919,1,118321,1,1,1,3,1,1
20600,39226,1,5.31,118300,1,0,117961,118054,1,0,1,1,118055,1,8707,19772,117887,1,118054,2,1,1,1,1,1
20601,25992,1,1.77,118291,1,0,118290,118294,1,2,1,1,118296,1,5156,119890,118295,1,118293,1,1,1,1,1,1
20609,4674,1,1.77,118413,1,0,117961,117906,2,2,1,10,117908,1,5636,122007,290919,1,117905,1,1,1,1,1,1
20611,20350,1,1.77,117962,1,0,117961,123378,1,1,1,1,118843,1,1482,118840,118643,1,118841,1,1,1,15,1,1
20613,79091,1,1.77,118225,1,0,117961,121873,1,0,1,1,118786,1,7525,120551,290919,1,118784,1,1,1,8,1,1
20614,23989,1,3.54,117903,1,0,117902,152438,1,0,1,2,120992,1,125466,120171,118398,1,120990,1,1,1,2,1,1
20616,79328,1,1.77,118300,1,0,117961,311441,1,0,2,1,120649,1,16024,119984,118398,1,120647,1,1,1,1,2,1
20618,70451,1,5.31,117981,1,0,117980,141712,1,0,1,1,117973,1,13401,118246,117887,1,179731,1,1,1,5,1,1
20621,41822,1,1.77,118270,1,0,118269,310825,1,0,1,2,134069,1,17990,118810,19793,1,134067,1,1,1,1,1,1
20623,74301,1,1.77,118139,1,0,118138,308590,1,0,1,1,119194,1,2072,131868,119184,1,119192,1,1,1,50,1,1
20640,80897,1,1.77,118343,1,0,117961,159672,1,0,1,1,118332,1,5201,118979,118331,1,307024,1,1,1,1,1,1
20649,5694,1,1.77,118300,1,0,117961,117906,1,1,1,3,117908,1,5652,28618,290919,1,117905,1,1,1,10,1,1
20651,15063,1,8.85,118225,1,0,117961,158055,1,0,1,1,118055,1,7285,118403,117887,1,118054,1,2,1,3,1,1
20654,79091,1,1.77,118115,1,0,118114,117886,1,1,1,4,117880,1,6340,117941,19721,1,117879,1,1,1,9,1,1
20657,33146,1,3.54,118327,1,0,117961,118054,1,0,1,1,118055,1,46118,120171,117887,1,118054,1,1,1,1,1,1
20665,59755,1,1.77,118213,1,0,118212,300136,1,12,1,1,124154,1,4970,119598,118424,1,124152,1,1,1,22,1,1
20670,80380,1,1.77,118413,1,0,117961,118959,1,0,1,1,118961,1,2270,277693,118960,1,118958,1,1,1,3,1,1
20676,39321,1,1.77,118300,1,1,117961,118448,1,0,1,1,118322,1,16974,119181,290919,1,118321,3,1,1,199,1,1
20679,21371,1,1.77,118413,1,0,117961,117906,1,6,1,1,117908,1,33,119968,290919,1,117905,1,1,1,1,1,1
20688,45609,1,1.77,118007,1,0,118006,292195,1,8,1,1,118570,1,19881,117941,19721,1,118568,1,1,1,1,1,1
20691,4674,1,210.63,117962,1,0,117961,130085,1,0,1,1,119951,1,44022,122215,290919,1,119949,1,1,1,1,1,1
20692,38123,1,1.77,117940,1,0,117929,117886,1,0,1,103,117880,1,12264,117941,19721,1,117879,1,1,1,1,1,1
20693,19649,1,1.77,117969,1,0,117961,233245,1,1,1,1,131851,0,19655,121617,121620,1,131849,1,1,1,1,1,0
20697,77225,1,1.77,118102,1,0,117890,118103,1,0,1,6,117888,1,14867,117878,117887,1,117885,1,1,1,5,1,1
20700,35375,1,1.77,118386,1,0,117961,117906,1,0,1,6,118786,1,4565,121961,290919,1,118784,1,1,1,3,1,1
20701,75077,1,1.77,118316,1,0,118315,275015,1,0,3,2,129911,1,56238,179069,118453,2,129909,1,1,1,1,1,1
20703,33328,1,7.08,118213,1,0,118212,264849,1,0,2,3,117908,1,2947,118700,290919,1,117905,1,1,1,2,1,1
20704,39973,1,3.54,118386,1,0,117961,117906,1,14,1,2,118322,1,205,118746,290919,1,118321,1,1,2,11,1,1
20709,75044,1,1.77,118300,1,0,117961,168415,1,1,1,1,118828,1,3654,118631,118424,1,118826,1,1,1,10,1,1
20711,25992,1,8.85,118542,1,0,118541,127068,1,0,1,1,126140,1,25686,118543,124136,1,126138,1,1,1,1,1,1
20714,41593,1,1.77,118178,1,0,118555,117906,1,0,1,2,118322,1,8008,118320,290919,1,118321,1,1,1,1,1,1
20718,41324,1,1.77,118327,1,0,117961,117906,1,0,1,1,118322,1,2612,123901,290919,1,118321,1,1,1,2,1,1
20721,17307,1,3.54,118300,1,0,117961,117906,1,2,1,1,118322,1,16973,124942,290919,1,118321,1,1,1,3,1,1
20722,20738,1,1.77,118220,1,0,118219,303830,1,0,1,1,117900,1,93720,117920,19721,1,117899,1,1,1,6,2,1
20723,79091,1,1.77,118300,1,0,117961,279443,2,1,1,1,118779,1,7647,119181,308574,1,118777,1,1,1,6687,1,1
20728,32269,1,1.77,118041,1,0,117902,179826,1,15,1,1,130481,1,139593,119781,119784,1,130479,1,1,1,5,1,1
20736,39353,1,1.77,118300,1,0,117961,117906,1,4,1,2,117908,1,85475,120410,290919,1,117905,1,1,1,9,1,1
20739,27726,1,1.77,118225,1,1,117961,117906,1,0,1,1,117908,1,6199,120663,290919,1,117905,1,1,1,1,1,1
20740,20348,1,1.77,118327,1,0,117961,302830,1,0,1,1,128231,1,7001,118933,4673,1,128230,1,1,1,3,1,1
20741,15678,1,1.77,118327,1,0,117961,141096,1,0,1,1,122271,1,1978,120559,118643,1,122269,1,1,1,1,1,1
20743,79091,1,1.77,118327,1,0,117961,279443,1,0,1,1,118779,1,1614,120171,308574,1,118777,1,1,1,3,1,1
20745,45903,1,1.77,118170,1,0,118169,119008,1,0,1,1,118055,1,3471,118042,117887,1,118054,1,1,1,1,1,1
20747,41313,1,8.85,118170,1,0,118169,127240,1,1,1,1,118943,1,36958,125857,292795,1,259173,1,1,1,9,1,1
20750,16763,1,61.95,118026,1,0,91261,123881,1,0,1,1,118644,1,1475,118450,118643,1,118641,1,1,1,3,1,1
20753,14817,1,1.77,118386,1,0,117961,117906,1,0,1,13,118322,1,7069,123844,290919,1,118321,1,1,2,403,1,1
20754,34345,1,1.77,118300,1,0,117961,240983,1,1,1,2,118322,1,820,123719,290919,1,118321,1,1,2,5,1,1
20756,20350,1,1.77,117962,1,0,117961,118642,1,0,1,6,118644,1,5490,5488,118643,1,118641,1,1,1,1,1,1
20762,28293,1,1.77,118052,1,0,117961,220778,1,0,1,8,120359,1,52735,120356,118424,1,120357,1,1,1,1,1,1
20775,31044,1,3.54,119692,2,0,119691,117906,1,0,1,1,131797,1,96999,118635,119695,1,131795,1,1,1,95,1,1
20777,73814,1,1.77,118463,1,0,118315,121926,1,0,1,4,118786,1,75709,118522,290919,1,118784,1,1,1,1,1,1
20779,34428,1,1.77,125715,2,0,125714,117906,1,0,1,1,117908,1,242142,118514,290919,1,117905,1,1,1,1,1,1
20784,33236,1,3.54,118052,1,0,117961,117906,1,0,1,1,118322,1,1350,122938,290919,1,118321,1,1,1,193,2,1
20788,18071,1,1.77,118041,1,0,117902,280788,1,0,1,4,119082,1,15473,117945,292795,1,280788,1,1,1,37,1,1
20789,29633,1,3.54,118300,1,0,117961,117906,1,0,1,1,118322,1,49283,119195,290919,1,118321,1,1,1,20,1,1
20805,971,1,1.77,118300,1,0,117961,223125,1,0,1,1,118175,1,4924,120144,249618,1,118172,1,1,1,3,1,1
20814,80238,1,1.77,117962,3,0,117961,129597,1,0,1,1,118486,1,2014,19666,117887,1,118368,1,1,1,1,1,1
20822,74978,1,3.54,118080,1,0,118079,118371,1,0,1,11,118373,1,118151,117878,118372,1,118370,1,1,1,1,1,1
20823,20293,2,1.77,118011,1,0,117916,221839,1,5,1,1,117973,1,24099,118599,117887,1,179731,1,1,1,1,1,1
20826,25992,1,1.77,118300,1,0,117961,311360,1,0,1,1,120346,1,17243,120026,118424,1,120344,2,2,1,2,1,1
20829,25627,1,1.77,118343,1,0,117961,300136,1,0,1,2,118425,1,3954,120291,118424,1,118422,1,1,1,3,1,1
20830,43218,1,1.77,118225,1,0,117961,240983,1,0,1,1,117908,1,7067,118403,290919,1,117905,1,1,1,2,1,1
20841,19941,1,1.77,118300,1,0,117961,279443,1,0,1,1,118779,1,21033,123749,308574,1,118777,1,2,1,50098,1,1
20846,75077,1,1.77,117962,1,0,117961,297566,1,0,1,1,122069,1,7913,120677,118424,1,122067,1,1,1,1,1,1
20847,74579,1,44.25,118413,1,0,117961,118959,1,0,1,2,120774,1,2270,277693,118960,1,120773,1,1,1,17,1,1
20851,92382,1,1.77,118446,1,0,117961,117906,1,6,1,1,118322,1,17550,118684,290919,1,118321,1,1,1,20,1,1
20854,1936,1,1.77,118220,1,0,118219,130218,1,281,1,1,118779,1,2163,120694,308574,1,118777,1,1,1,1,1,1
20858,33247,1,1.77,118343,1,0,117961,127160,1,5,1,2,118836,1,1467,118833,118424,1,118834,1,1,1,1,1,1
20859,35995,1,1.77,118413,1,0,117961,120679,1,6,1,2,118687,1,3046,118481,308574,1,118685,1,1,1,1218,1,1
20862,41684,1,7.08,118026,1,0,91261,151426,1,0,1,1,118279,1,17561,118202,290919,1,118278,1,1,1,1,1,1
20863,23095,1,1.77,118170,1,0,118169,119008,1,0,1,1,118055,1,55132,118042,117887,1,118054,1,1,1,10,1,1
20864,68725,1,1.77,118225,1,0,117961,120324,1,0,1,3,122850,1,16850,122298,119095,1,122849,1,2,1,2,1,1
20865,4674,1,1.77,118343,1,0,117961,132715,1,0,1,1,118261,1,3966,122012,290919,1,118259,1,2,1,3,1,1
20868,43713,1,3.54,118386,1,0,117961,310589,1,0,1,2,118639,1,56744,118635,118638,1,118636,1,1,1,3,1,1
20869,25235,1,1.77,118343,1,0,117961,127160,1,2,1,3,119435,0,3113,119598,118424,1,119433,1,1,1,1,1,0
20883,99465,1,1.77,117903,1,0,117902,305057,1,0,1,1,123047,1,17834,124725,120518,1,123045,1,1,1,1,1,1
20884,20293,1,1.77,118011,1,0,117916,258199,1,0,1,1,117973,1,31941,118599,117887,1,179731,2,1,1,1,1,1
20889,25539,1,42.48,118300,1,0,117961,120316,1,0,1,7,118687,1,14857,121176,308574,1,118685,1,1,1,1,1,1
20890,32641,1,7.08,118257,1,0,118256,132803,1,2,1,7,118132,1,15376,117945,118131,1,118129,1,1,1,1,1,1
20892,18912,1,7.08,117930,1,0,117929,118247,1,2,1,1,117973,1,18291,119569,117887,1,179731,1,1,1,2,1,1
20893,71354,1,1.77,118300,1,0,117961,147114,1,10,1,2,118786,1,7460,118783,290919,1,118784,1,1,1,2,1,1
20895,25303,1,1.77,118386,1,0,117961,117906,1,0,1,1,118322,1,71171,123844,290919,1,118321,1,1,1,32,1,1
20899,74141,1,1.77,117962,1,0,117961,308462,1,0,1,9,118505,1,2371,118501,118504,1,118502,1,1,1,1,1,1
20911,13877,1,1.77,117891,1,0,117890,117899,1,0,1,1,118570,1,47104,117878,19721,1,118568,1,1,1,1,1,1
20914,79091,1,1.77,118300,1,0,117961,300136,1,1,1,1,118425,1,4147,118631,118424,1,118422,1,1,1,1,1,1
20920,17307,1,1.77,118300,1,0,117961,301534,1,1,1,1,118982,1,4729,125821,118295,1,118980,1,1,1,1,1,1
20921,28110,1,17.7,118300,1,0,117961,152816,1,0,1,1,120346,1,5317,118825,118424,1,120344,1,1,1,1,1,1
20922,1019,1,1.77,118413,1,0,117961,128470,1,0,1,1,119851,1,15990,125133,118638,1,119849,1,1,1,64,1,1
20923,28148,1,1.77,118316,1,0,118315,248831,1,0,1,1,123652,1,291410,120764,118467,1,123651,1,1,1,2,1,1
20931,44475,1,3.54,118343,1,0,117961,130735,1,0,1,2,118786,1,3332,121747,290919,1,118784,2,1,1,3,1,1
20934,20896,1,12.39,118386,1,0,117961,133764,1,0,1,1,132694,1,25289,120361,270488,1,132692,1,1,1,2,1,1
20938,39611,1,1.77,117877,1,0,117876,153679,1,0,2,1,117880,1,2075,117878,19721,1,117879,1,1,1,5,1,1
20939,37361,1,1.77,118327,1,0,117961,130134,1,0,1,1,118749,0,3697,118933,118453,1,118747,1,1,1,88,1,0
20942,80545,1,1.77,118327,1,0,117961,118054,1,0,1,2,118055,1,6082,118529,117887,1,118054,1,1,1,3,1,1
20949,39886,1,1.77,117962,1,0,117961,118448,1,0,1,1,118322,0,6299,118501,290919,1,118321,1,1,3,2,1,0
20954,43534,1,1.77,118327,1,0,117961,117906,1,155,1,2,117908,1,2610,121979,290919,1,117905,1,1,1,7,1,1
20959,116760,1,1.77,118413,1,0,117961,279443,1,0,1,4,118779,1,26140,128801,308574,1,118777,1,1,1,3,1,1
20961,79968,1,1.77,118052,1,0,117961,126297,1,0,1,1,118687,1,15894,119986,308574,1,118685,1,1,1,1,1,1
20966,80311,1,1.77,118026,1,0,91261,117906,1,0,4,5,118322,1,5496,118202,290919,1,118321,1,1,1,16,1,1
20967,18912,1,1.77,117930,1,0,117929,117886,1,0,1,2,117880,1,25433,117884,19721,1,117879,1,1,1,1,1,1
20970,45043,1,5.31,118085,1,0,118084,309981,1,2,1,2,118813,1,53354,118810,19793,1,118811,1,1,1,49,1,1
20972,43304,1,5.31,120343,1,0,120342,279443,2,2,1,6,118779,1,84891,121014,308574,1,118777,1,1,1,105,1,1
20974,39381,1,19.47,118343,1,0,117961,300136,1,0,1,1,118425,1,4375,120347,118424,1,118422,1,1,1,1,1,1
20978,21404,1,3.54,118300,1,0,117961,287626,1,0,1,1,118786,1,7021,118783,290919,1,118784,1,1,1,1,1,1
20981,37088,1,5.31,117962,1,0,117961,118448,1,1,1,1,118322,1,16922,118501,290919,1,118321,1,1,1,115,1,1
20985,25818,1,19.47,117962,1,0,117961,240983,1,0,1,1,117908,1,19717,118352,290919,1,117905,1,1,1,1,1,1
20988,38467,1,69.03,117981,1,0,117980,125290,1,3,1,1,117973,1,14609,118246,117887,1,179731,1,1,1,377,1,1
20994,75046,1,1.77,118386,1,0,117961,140982,1,0,1,1,118319,1,70169,118635,118205,1,118318,1,1,1,1,1,1
21000,80677,1,3.54,118052,1,0,117961,117906,1,1,1,1,117908,1,6222,118746,290919,1,117905,1,1,1,1,1,1
21001,34885,1,1.77,118343,1,0,117961,125889,1,2,1,1,118261,1,311054,118856,290919,1,118259,1,1,1,14,1,1
21004,73995,1,1.77,118300,1,0,117961,118785,1,0,1,5,118786,1,16642,121176,290919,1,118784,1,1,1,28,1,1
21005,25266,1,5.31,118300,1,0,117961,118054,1,2,1,9,118055,1,3970,118458,117887,1,118054,1,1,1,1,1,1
21006,20280,1,3.54,118150,1,0,117916,150184,1,5,1,1,117973,1,71589,118599,117887,1,179731,1,1,1,48,1,1
21011,99880,1,1.77,118300,1,0,117961,117906,1,1,1,1,117908,1,4994,118514,290919,1,117905,2,1,1,5,1,1
21012,38123,1,7.08,117930,1,0,117929,117913,1,0,2,1,117888,0,100990,117912,117887,1,117885,1,1,1,1,1,0
21015,75077,1,3.54,118386,1,0,117961,134559,1,2,1,1,119951,1,71186,118522,290919,1,119949,1,1,1,1,1,1
21021,34949,1,3.54,118327,1,0,117961,240983,2,0,1,1,117908,1,34612,118320,290919,1,117905,1,1,1,1,1,1
21028,28417,1,3.54,118413,1,0,117961,302830,2,0,1,1,128231,1,783,277693,4673,1,128230,1,1,1,38,1,1
21032,4674,1,1.77,118343,1,0,117961,130134,1,0,1,1,118454,1,3966,122012,118453,1,118451,1,1,1,4,1,1
21033,45623,1,1.77,118052,1,0,117961,118054,1,1,1,1,118055,1,15422,122392,117887,1,118054,1,1,1,294,1,1
21036,3852,1,1.77,118327,1,0,117961,200462,1,0,1,1,118786,1,4589,120383,290919,1,118784,1,1,1,4,1,1
21037,75077,1,1.77,118463,1,0,118315,130219,1,7,1,1,117908,1,28245,123089,290919,1,117905,1,1,1,1,1,1
21048,23095,1,1.77,118343,1,0,117961,130134,1,0,1,1,118454,1,3136,118856,118453,1,118451,1,1,1,1,1,1
21050,80187,1,5.31,118343,1,0,117961,240983,1,0,1,1,118322,1,6699,119993,290919,1,118321,1,1,1,1,1,1
21051,35187,1,7.08,118343,1,0,117961,118302,1,0,1,1,118296,1,79111,120291,118295,1,118293,1,1,1,20,1,1
21052,75077,1,1.77,118386,1,0,117961,168365,1,0,1,3,133308,1,71189,121883,118205,1,133306,1,1,1,2,1,1
21058,37259,1,1.77,118102,1,0,117890,123862,1,0,1,1,117900,1,18753,117878,19721,1,117899,1,1,1,2,1,1
21061,7542,1,1.77,118300,1,0,117961,309291,1,33,2,1,118914,1,3116,147589,118424,1,118912,1,1,1,1,1,1
21064,19309,1,1.77,119616,1,0,119615,118195,1,1,1,25,118196,1,12517,117895,117887,1,118194,1,1,1,2,1,1
21066,38724,1,17.7,118080,1,0,118079,118177,1,1,1,1,117880,0,56680,117878,19721,1,117879,1,1,1,1,1,0
21071,80537,1,8.85,118300,1,0,117961,163100,1,0,1,2,118525,1,17264,118825,118331,1,118523,1,1,1,4,1,1
21074,36479,1,1.77,119070,1,0,118752,280788,1,0,3,3,119082,0,46612,120995,292795,1,280788,1,1,1,102,1,0
21076,34210,1,3.54,118300,1,0,117961,311360,1,1,1,2,120346,1,3963,125872,118424,1,120344,1,1,1,1,1,1
21077,23960,1,1.77,118888,1,0,118887,206237,1,0,1,1,118892,1,46185,118889,118398,1,118890,1,1,1,3,1,1
21088,80903,1,1.77,118213,1,0,118212,309291,1,0,1,1,118914,1,56058,118458,118424,1,118912,1,1,1,25,1,1
21089,35989,1,1.77,118446,1,0,117961,132156,1,0,1,1,127110,1,5739,118684,118667,1,127108,1,1,1,19,1,1
21090,40866,1,5.31,118052,1,0,117961,118537,1,0,1,1,118539,1,15567,121667,308574,1,118536,1,1,1,3,1,1
21091,15029,1,1.77,118225,1,0,117961,120592,1,520,1,1,120593,1,3281,120323,119095,1,120591,1,1,1,1,1,1
21093,39263,1,70.8,118574,1,0,118573,127423,1,0,1,5,126685,1,7684,118623,292795,1,126684,1,1,1,87,1,1
21096,970,1,10.62,118343,1,0,117961,185973,2,0,1,1,120519,1,6232,118437,120518,1,120516,2,1,1,1,1,1
21103,17291,1,1.77,118343,1,0,117961,117906,1,4,1,1,118322,1,5409,119993,290919,1,118321,1,1,2,2,1,1
21105,38390,1,1.77,118096,1,0,118095,118097,1,12,1,5,117888,1,213600,118008,117887,1,117885,1,1,1,32,1,1
